"Schultz D","AUT"
"Silver","Carruthers"
"Jankova","Czech Republic RED"
"Nowosadzki","Poland U25"
"Rokita M","AUT"
"GROSSACK Z","USA1"
"Courtney","Neill"
"M. Beck","6L"
"EL AHMADI","SCHWARTZ"
"ZHANG.Y","CHINA"
"Gitelman","EKEBLAD"
"Mancini","Resegone LC-Bassini"
"NUNES ","MONACO  Z"
"Kanavos","Kanavos"
"G. Winkler","Gamax"
"Schwartz","ISRAEL JUNIORS"
"Jagniewski","Team1"
"Wu tzu Lin","Chinese Taipei"
"Chmurski","Meltzer"
"Gu Ling","China Lady"
"ELINESCU","GERMANY"
"LUNG","CHINA HONG KONG"
"LIU YI. Q","CHINA"
"Valta","Finland"
"Chechelash","GU"
"KOLATA Sul","TURKEY"
"Imsa","Pexis"
"ATABEY","YILANKIRAN"
"J. Stansby","USA I"
"Briciu","Romania"
"P. CULLIN","Sweden"
"Wolfe B","Bhinneka"
"LAURIA","ITALY"
"BRKLJACIC","CROATIA"
"NYSTROM","MAHAFFEY"
"Malinovsk","De Botton"
"Quinn","Sher"
"KAZMUCHA","CONNECTOR"
"Verhees","Netherland"
"Pikus","NATIONAL"
"Lauria","I"
"D Fraser","Maksymetz"
"J Hurd","USA1"
"SOFIOS M","SYKIOTI"
"Shi","CHINA"
"BAKKEREN T","NED AUD"
"Wasiak","Poland B"
"POLET","BELGIUM"
"COMELLA","BONGIOVANNI"
"A Sementa","Italy"
"ANDREOLI","TAMBURI"
"A.SUBROTO","Djarum 1"
"Rubin","Rubin"
"krochmalik","Australia"
"Goodman P","Wales"
"CARCASSONN","BELGIUM"
"J.Y.Shih","Yeh Brothers"
"PALMER","New Zealand"
"Meckstroth","Nickell"
"Duguet","Gaviard"
"Drijver","Van Prooijen"
"PACHTMAN","ISRAEL"
"Sementa","TC Parioli ITA"
"Gromöller","BAMBERGER"
"SALAMA","CHEMLA"
"T Waterlow","England"
"J. Latinov","Contact 1"
"BOCCHI","LAVAZZA"
"Yang","CHINA SMEG"
"A.K. Heng","Singapore"
"MURNIATI","Indonesia"
"Simonsen","Hist"
"DAHLBERG","SWEDEN"
"Ramondt","LOMBARD BC"
"M.LUND MADS","Denmark"
"Gitelman","Ekeblad"
"ye","England U20"
"Gur","Kolata"
"Bekkouche","DENMARK"
"ChenYilun","Wu Xiao Bing"
"GADDI","FORNACIARI"
"D Bakhshi","Grue"
"CAYNE","CAYNE"
"Bathurst","Wold"
"Curlin","Gladysh"
"GOSNEY","Australia"
"TUSZYNSKI","MAZURKIEWICZ"
"David Gold","NEDUK"
"Matthias","Germany"
"Limor","Israel"
"F Amaral","CHAGAS"
"MORAN","CBAI"
"BRINK","ANGELINI"
"Briciu","PYTON"
"SEAMON","USA2"
"Burns","N. Ireland"
"Howe","Gumby (AUS)"
"FH.Wang","MengQingXin"
"Hen-Well","Kamil"
"Seamon","CAYNE"
"INDRASYAH","WEST SUMATERA"
"De Wijs","BC 't Onstein"
"Weinstein","APOLLOSOYUZ"
"Jassem","CHALLENGERS"
"Quantin","Zaleski"
"Mueller","Scerri"
"Angelazi E","ISR"
"Ben Lai","China Hongkong"
"Mazzadi","Villa Fabbriche"
"M_Radojevi","Zmaj"
"Ginossar E","ISR"
"Toriai","Rumania"
"Hanlon","Team Grue"
"Dumbovich","Hungary Senior"
"Zhang JD","Jin Ying"
"Palazzo","ARGENTINA"
"DEAS","BAKER"
"Macskasy","GAMAX"
"Hinden","Badger"
"HELGEMO","MONACO"
"Pettersson","Sweden"
"O'hana","Morocco"
"Jacob","Reid"
"Priday","nature (Dmitri)"
"Palmieri","POSILLIPO-Maglietta"
"ZHUANG","CHINA"
"Lauria","Tennis Club Parioli"
"leonip","NTOU"
"K Nelson","Team 1"
"Lindsay","NIBU"
"SOKOLOW","STEINER"
"PADON","ISRMANY"
"NIKOLOV","Titan"
"Piekarek","Germany I"
"Rodwell","NICKELL"
"Di Bello S","ITA"
"Sakamoto","TASK"
"Welland","USA"
"Snashall","Nixon"
"Smederevac J","Austria"
"Rumengan","Banten"
"Kaku","Japan 3"
"Pasman","Netherlands"
"Mouiel","Bessis"
"Bompis","ZIMMERMANN"
"P. Gawrys","DWORAN"
"Jankova","Blondie"
"P.Gosney","Australia"
"Sumith","Indian Railways A"
"W.F. Wang","China Ladies"
"Rogers","Oxford"
"MENG Glori","YEOH BROS"
"Xiang Wan","SINGAPORE"
"Mao XB","Ling Mu"
"L gontha","PUTRA NASIONAL"
"Jankunaite","Balti"
"SENIOR Nev","GREAT BRITAIN "
"Ron Smith","Deutsch"
"Sharkey","Ireland"
"T.K.Roy","Pankaj Kapadia"
"Price","USA"
"Sarmento","Portugal"
"Solar","Snow"
"Schneider","ITA-GER"
"Zimmerman","Zimmermann"
"Lauria","TC PARIORI"
"Aa","Gordon"
"Melman","Markowicz"
"Fantoni","Weed - npc"
"Dijkgraaf","Neth Girls and boys"
"Hanlon","Holders (ROI)"
"Sridhar","ChennaiOnline"
"Sunol","Barcelona"
"J CLERKIN","ONSTOTT"
"Mouiel","QUANTIN"
"DONATI","ITALY"
"Eliassen","Team B"
"Liggat","McGowan"
"Tan Hui","Jin Hui"
"Straeter","ITA-GER"
"Dechelette","Quantin"
"A. Yamada","JAPAN Yamada"
"Gill","Down Under"
"Koistinen","Lindstedt"
"Jason Hack","Hackett"
"Lomas","Northern Ireland"
"Chen XG","Shanghai Pudong"
"Hayashi","Japan HANA"
"Agelopoulo","Rofoi"
"Lin RQ","Zhong Jian"
"De Botton ","De Botton"
"Tkatch","Spain"
"D.Sacul","Indonesia"
"Bertheau","BK S.T ERIK"
"M. Karaman","Papakyriakopoulos"
"Christie","Australia"
"Lachman","Queensland"
"P. ANDERSS","Sweden"
"ANGELINI","Italy"
"Jansma","Jansma"
"Puczynski M","Poland"
"TARANTINO","CICCARELLI"
"East","USA2"
"COMYN","IRELAND"
"Leibowitz","Chadwick"
"Brightling","Thomson"
"D. Gold","NEDUK"
"Kulovic S","CRO"
"Morrison","Scotland"
"Drijver","France"
"FERLAZZO","ITALIA 1"
"Gazlinotti","Italy"
"Koivula","Koivulat"
"MANOPPO","NORTH CELEBES"
"Connolly","Northern Ireland"
"Thuillez L","France"
"Tommy","Farmen"
"Stuurman","Netherlands Red U25"
"P. BOYD","USA 2"
"MULLER","CROATIA"
"Handley-Pr","Team 2"
"Mittelman","Canada"
"KRATZ","Germany"
"Cope","Team 2"
"Gotard T","GOTARD"
"Marcinski","Rigal"
"Setoguchi","Japan"
"Alfejeva","LatSwe"
"VANIKONIS","VITAS"
"Wortel","LOMBARD BC"
"Fishpool","FRANCE"
"Sheehan","Gillis"
"Nikolits","Elastron"
"M Shedeed","Egypt"
"COMPTON","ONSTOTT"
"R Pinto","Portugal"
"M.Rahelt","Denmark Ladies"
"S Hans","Down Under"
"Daehr","GERMANY"
"DUBOIN","ALLEGRA"
"Laltu","dhampur sugar mills"
"Lasut E","NORTH CELEBES"
"Jansma","Neth White House"
"Zhuang","China"
"Sprinkhzn","Crash"
"M BESSIS","FRANCE"
"DRAPER Cat","ENGLAND"
"Tuszynski","JASSEM"
"Madry","AGH Krakow 1"
"Dixon.C","USA"
"MOLLER","DENMARK"
"SIMONSEN","REKSTAD"
"Gallus","Ashworth"
"Montanari","Italy"
"LEVY","LEVY"
"SENGULER","BESIKTAS - TURKEY"
"Brewiak","Team 2"
"FERLAZZO C","ITALY"
"HOMONNAY","Hungary"
"Zahariev Z","BUL"
"COMPTON","Milner"
"West","GRENSIDE"
"LIAN","CHINA"
"Zak","CONSUS Kalisz"
"R.Tobing","Mitra Buana"
"Rodwell","USA Hampson"
"F Beale","Australia"
"LITWIN","Canada"
"Lambardi","Chagas"
"AZZAM Ayma","EGYPT"
"Garvey","Rep of Ireland"
"Rybnikov","Team 2"
"You JY","Zhejiang Jingfan"
"Szilagyi","TESLA"
"KKrishnaku","ChennaiOnline"
"Apteker","Apteker"
"Griffin","Bernstein"
"J. Sandor","6L"
"Zia ","Welland"
"HELNESS","HELGENESS"
"KRANYAK","USA"
"Mroczkowsk","Poland U20"
"Hans","HORWITZ"
"JasHacket","England"
"ALUF","KOKTEN"
"Zotos","Greece"
"NUNES","ZIMMERMANN-ANGELINI"
"R Green","Queensland"
"TEDDY","WEST SUMATERA"
"Sacul","Indonesia"
"Russo","BC. MI. - D'AVOSSA"
"Caputo","BELGIUM"
"DE BOTTON ","DE BOTTON"
"AKAMA","Tanaka"
"BOCKEN P","ISRABEL"
"Witek","Spojnia"
"BIVAS TODI","SHREE CEMENT"
"Chubarova","Team 2"
"Pikus","CHLODNIA"
"colbert","Thurston"
"Neve O","Belgium"
"Pablo","NTU"
"Nagasaka","HANA"
"Jemmy B","Palma Karya Mandiri"
"T.Yoshida","Yamada"
"FILIP","Slovakia"
"Bao X D","Suzhou"
"Rusev","VITO BUL"
"Bianchedi","Lavazza"
"SMITH","PENFOLD"
"Seamon","Italy Cayne"
"Mihov","JULS"
"Krasnossel","Russia"
"Hackett","England"
"D Maggs","INTERNATIONAL"
"GSR","NTHU"
"KNAP","SPAIN"
"KF Mok","China Hong Kong"
"Brewiak","MISZEWSKA"
"P.SCHALTZ","Denmark"
"Wrang","Sweden"
"S.Auken","Mixed"
"Teramoto","Marston"
"Letizia","MOSS"
"Panina","Russia"
"GTredinnic","Collins"
"M Karamanl","Karamanlis"
"syusyukin.","Bulgaria"
"H Takano","SARA"
"M Whibley","Australia Youth"
"Lusje B","Indonesia"
"TORIELLI","Italy"
"M. Ono","Japan Women"
"Zhou QH","Jiang Su"
"M.O'Briain","CBAI"
"de Monval","MOHTASHAMI"
"Ciechoms","KADIMEX"
"D'Ovidio","Payen"
"Radelja","Split"
"ALLFREY","ALLFREY"
"Strykier","Warsaw"
"D.Bilde","Denmark"
"Seepersad","Trinidad & Tobago"
"Zhang DG","Jiu Jiu B"
"Shi HJ","Shanghai SMEG"
"J P GOENKA","JPGoenka"
"","Banten"
"Zoric","TESLA"
"Martens","Team Poland"
"Kay","Portugal"
"Tofte L","DEN"
"Szegedi","Szalay"
"Chagas","Campos"
"VON ARNIM","ZIA"
"Imakura","JAPAN D-MaTK"
"MAZURKIEWI","MAZURKIEWICZ"
"Hackett","DE BOTTON"
"D.Kowalski","ASKO TECH Warsaw"
"Machno","Oze Ckis"
"Szczepansk","Krawczyk"
"Small","Scoltock"
"MARKOWICZ ","POLAND"
"Lindkvist","HENNER"
"Kallsberg","Faroe_Islands"
"SOULET","PAYEN"
"Virat C","Thailand"
"LASUT H","INDONESIA"
"EFREMOV","8-5-0-0"
"MacDonald","Scotland"
"STEFANOV","BULGARIA - K1"
"Rombaut","SOULET"
"DeMartino","DEMARTINO"
"Tewari","Texan Aces"
"El_Sheikh","Egypt"
"DUBININ","BC REAL"
"Fallenius","USA"
"Sanborn","Dinkin"
"Devischere","Belgium"
"Jin Jiansh","Copia"
"BATHURST","USA1"
"Christie","Caldwell"
"Laanemae","Estonia"
"Schollaard","Team 1"
"VANDERVORS","BELGIUM"
"Kupnicki","SAKURA"
"D'ovidio","Marmara"
"LEVY","France"
"Barbosa","Camacho"
"PILON","STARSBRIDGE"
"Jagger","ENGLAND"
"Fredin","De Knijff"
"Chen JE","SPG"
"Py","Piganeau"
"Stamatov","Slaveikov.bg"
"Nixon","Nixon"
"Bocchi N.","ALLEGRA TO"
"Prescott","Noble"
"Seale","Team 2"
"Moss","Narasimhan"
"Sasek","Croatia"
"SANGIORGIO","ITALY"
"HELNESS","MONACO"
"Schverdt A","GER"
"DEMUY","CANADA"
"Zhu MR","Gonghang Jinying"
"HARANGOZO","Hungary"
"PUERSTL","PURKARTHOFER"
"VERBEEK","HET WITTE HUIS"
"Matushko","Russia"
"Nunn","Oz-One"
"E.Gladish","Russia"
"De Botton","De Botton"
"TaufikAsbi","Mitra Buana"
"Paske","England U25"
"SHIMAMURA","JAPAN"
"RAMER","Netherlands"
"VALDES","ZALENSKI"
"Gue","Australia"
"Jason H.","De Botton"
"Cheek","O'Rourke"
"Giove","NBI Roma - Sbarigia"
"Fondevik","Sortland"
"Bompis","BOMPIS"
"Labaere V","BCOB I"
"Brguljan","Croatia"
"GOLEBIOWSK","Poland"
"Wolkowitz","Yates"
"Synnott","Republic of Ireland"
"linrongqia","Xinyuan"
"frey natha","FREY"
"Lowe","Dawson"
"G.M.Tan","Philippines"
"HACKETT (S","GERMANY"
"Neill","Australia"
"WIKNER","BK St Erik"
"Rodrigues","Brum"
"Cimon","CANADA"
"Puczynski","KADIMEX"
"McDONAGH","Ireland"
"F.Terraneo","Austria"
"MANNO","BRENO"
"zorzun","Belarus"
"B.Brum","Brum.P."
"ORLOV","RUSSIA"
"SEMENTA","ITALY"
"Igla","Poland"
"Punit G.","Arun Jain"
"LIU","CHINESE TAIPEI"
"Nakamura","JAPAN"
"MIDSKOG","Sweden"
"Sandqvist","Byrne"
"NEZIH","Turkey"
"D CHEN","JAPAN"
"WYNSTON","CANADA"
"Versace","ASD ANGELINI"
"Shalom Zel","Birman"
"Kaplan","HOFFMAN"
"HANAYAMA","JAPAN"
"Medusheusk","BELARUS"
"Dwyer","Kranyak"
"Birman","Israel U25"
"Scerri Ed","Scerri"
"Siderov","42"
"MASSAROLI","ITALY"
"JASSEM","Jassem"
"G Osbourne","England Hinden"
"BALASOVS","Latvia"
"Cornelis","BCOB"
"Pasternak","Poland"
"Skrzypczak","POLAND"
"MIHAI G","GREEN EYES"
"RAHIM Yass","PAKISTAN"
"SCHWARTZ R","VITAS"
"Shimizu","Shimuzu"
"MAESEL","Norway"
"Milne","MILNE"
"MARINO","ITALY"
"MANARA","ITALY"
"DeSAINTE_M","France"
"Brad Moss","USA 2"
"Li YM","Taiwan Wanghong"
"MCGARRY","SULGROVE"
"L.Makay","OMEGA"
"HALLBERG","England"
"MEDUSHEUSK","BELARUS"
"Polowan","Schermer"
"O'Briain M","CBAI"
"Helgemo","Norway"
"","North Celebes"
"DEHAYE BER","DEHAYE"
"BARTON","SCOTLAND"
"WOLD","USA2"
"Gu Ling","Beijing Ladies"
"Guimaraes","Costa-Cabral"
"M.Sato","Japan Women"
"M Brunner","Goldenfield"
"Ludewig","Germany"
"SAULIS","Lithuania"
"Dov Alex","Ofel Tal"
"W Burrows","New Zealand"
"Karakolev","Kambancho"
"von Arnim","Fireman"
"De Donder ","Bcob"
"Jessica Y.","Debonaire"
"Hou Xu","Xinyuan"
"Martens","SAKURA"
"MULTON","MONACO  Z"
"Schollaard","MODALFA"
"E.MANOPPO","NORTH SULAWESI"
"Gal","Tutu"
"MANNO","ZALESKI"
"Jack","Jack"
"Weichsel","Hamman"
"Winkel","STAR"
"balcombe","Thurston"
"Auken","Ludewig"
"Nakamura","Japan"
"Ino","JAPAN Open"
"MEYERS","NARASIMHAN"
"Meng Z","Nanning"
"Lema","d'Orsi"
"Hermanto","East Borneo"
"Kychanov","Gudok-2"
"LO CASCIO","STAR BR. ROMA"
"Olanski","Sygnity"
"Jim Krekorian","Onstott"
"Murray","Wales"
"Pietraszek","PIETRASZEK"
"WK Lai","China Hong Kong"
"Ju. Hacket","Pharon"
"Martens","JASSEM"
"Bocchi","Italy I"
"HAMPSON","Diamond"
"Martel","WELLAND"
"Wang Ping","Shanghai"
"Meltzer","USA 1"
"P. SCHALTZ","Denmark"
"Renno","LUXEMBOURG"
"Salomone","DELFINO"
"Wang Yiwei","Shanghai Pudong"
"Sver","Nico"
"KHOKHLOV","RUSSIA"
"KANDEMIR","Turkiye"
"Lauria","ITALY"
"Quantin JC","France"
"GERMANIS","Latvia"
"El_Ahmadi","Egypt"
"Versace","TC PARIOLI ANGELINI"
"GONSALVES","Spain"
"BERTENS","USA"
"S Gillis","Gillis"
"J.Gamrath","Denmark"
"Kowalski","POLAND"
"Prananta","Banten"
"Li Xin","Shou Chuang Club"
"Migry","Israel"
"Camacho","Camacho"
"Cieslak","CONSUS Kalisz"
"D Gold","NEDUK"
"East","NARASINHAM"
"Gawrys","Meltzer"
"Jason H","de Botton"
"Larsen","Team A"
"Bertens","'t Onstein 2"
"Yeni","Gabrial UI"
"Bakkeren T","Netherlands"
"Halfon","DONATELLA"
"Gill.P","AUSTRALIA"
"Lian Yong","Pu Fa"
"Sebane L","FRA"
"J. Hurd","USA Kranyak"
"TIGNEL","QUANTIN"
"Levi Hila","Team 2"
"Haugen","FJORDS OF NORWAY"
"BHowe","Melbourne 2"
"FANTONI","ZIMMERMANN-ANGELINI"
"Piekarek","Team Assael"
"SHKEDY","ISRAEL"
"Liu Fang","Jing Tie"
"Bompis","Le colonial"
"Armensson","Turkey"
"BESSIS T","Izisel"
"NUNES","TCP ANGELINI (Bove)"
"DEAS Lynn","USA 1"
"Shi M","Meikuang"
"Moss","SPECTOR"
"CHOKSHI Su","INDIA"
"McNiff","Sowter"
"Puillet","FRANCE"
"JLALL","Milner"
"DELLE CAVE","LANCIANO"
"Cordon","Bermuda"
"Castanheir","Portugal"
"Nystrom","HENNER"
"A. Helmich","Netherlands u 20"
"Eide","Norway"
"Gromov","Bessis"
"Misk","Maia"
"L. Stansby","USA I"
"Michielsen","Israel"
"V.GROMOVA","RUSSIA"
"Millington","Waikato"
"Mello","Brum"
"Bao WX","Jie Fang He Ji"
"Wu SX","Shanghai Ling Mu"
"Tirayoh J","Sulut Perjuangan"
"VORSTER","SOUTH AFRICA"
"Vibhas Tod","SREE CEMENT"
"Johansson","Sweden"
"Neill","OzOne-Neill"
"Zhou SH","Qing Gong"
"Sole","Gruschow"
"K R VENUTA","Formidables"
"Wei Yu","Beidike"
"Paul C","Debonaire"
"Rubenis","BAB RIGA"
"Kwiecinski","COMPUTERLAN"
"RODWELL Er","USA 2"
"Parezanin","S&MN"
"Tanaka","Red Pork Cutlet"
"Luo ZQ","Beijing Xinyuan"
"Fraser","Maksymetz"
"ARNIM","GERMANY"
"Korengkeng","Indonesia"
"Swartz Ron","Team 2"
"NANEV","K1 BULGARIA"
"Smith","Newell"
"SAELENSMIND","Norway"
"BILDE.M","DENMARK"
"ROBINSON I","USA 1"
"Kabbaj","Morocco"
"Nab","Netherlands Girls"
"Burville","Bermuda"
"RYBNIKOV","UKRAINE"
"Liu ST","Hubei"
"MEYER","MEYER"
"Avossa","Italy"
"Renal.K","Indonesia"
"Krekorian","Kasle"
"hallberg","Townsend"
"Kholomeev","KIRILENKO"
"Kalish","YADLIN"
"Vorobey","Agressor"
"Verhees","NEDUK"
"TICA","Bosnia"
"Vis","Crash"
"Mr Shao","Wu"
"Engel Y","Zur-Campanile"
"Gaddi","Reggio Emilia"
" L","Republic of Ireland"
"Gu","Seligman"
"Herbst_O","Israel"
"Combescure","Quantin"
"Sowter","Towsend"
"WORTEL","NETHERLANDS-1"
"GAWRYS","WROCLAW"
"OZGUR","TURKEY"
"DHONDY. H","ENGLAND"
"Brescoll","WILSON"
"MONTANARI ","VILLA FABBRICHE"
"BURAS","Poland"
"GOODMAN","SCOTLAND"
"ALLOUCHE -","FRANCE"
"Rusev","VITO"
"Hanlon","Ireland"
"Rigaud","QUERAN"
"Gonca","JELENA"
"PHILIPPE P","EGYPT"
"BERJASTEIN","FAROE ISLANDS"
"Allfrey","Allfrey"
"GAWRYS","RUCH -POLAND"
"Caponi C","Contact "
"Semenov","Team 1"
"DRIVER","SOUTH AFRICA"
"HLALL","Milner"
"Liu Jun","Jiangsu"
"S.SOFU","Noname"
"Gumby","NSW"
"ARNOLDE","VRIEND"
"SLEMR J","PS CZ"
"Eisenberg ","IZISEL"
"Buras","CONSUS Kalisz"
"JANSMA","ORANGE 1"
"SAESSELI","ZURICH ENGE"
"V.Gardiner","New Zealand Plus"
"GROMOVA Vi","RUSSIA"
"Zorlu","Turkey"
"Sulgrove","Sprung"
"VERSACE","TCP ANGELINI (Bove)"
"Lin XD","Bei Di Ke"
"Carroll","Rep of Ireland"
"Rinaldi","Lucignano V.Fabbr."
"SASSELLI","DUROS"
"Ekeblad","Jansa"
"Kristensen","Nielsen"
"DennySacul","Bhinneka"
"Gaddi","Reggio E-Fornaciari"
"Tuszynski","Jassem"
"BULENT","Turkey"
"Gu","Ozdil"
"Balicki","GROMOV"
"EHLERS","FOUT"
"Liu Song","Gaungzhou"
"MUNAWAR","DKI JAYA"
"Perley","Burrows"
"I Lindsay","NIBU"
"Karpov","Roheline lammas"
"Yu GX","Meikuang"
"G WOLPERT","USA2"
"INO","Japan"
"MULTON","Monaco"
"Magnis","Bergheimer"
"JONSSON","Island"
"Vanko II","Stara Zagora"
"Wilson","Central Districts"
"STAS","BELGIUM"
"Fohrer","ISRAEL"
"Brguljan","CROATIA"
"KATZ","JACOBS"
"F. Runtu","GABRISEM"
"Aubert","Dupraz"
"Crook","Towsend"
"FANTONI","MONACO FMB"
"Kamto","CENTRAL JAVA"
"Nurhalim","West Java"
"K Ohno","Japan"
"B.Todi","Trambak Rubber"
"D. Lilley","Haughie"
"Shields","Wales"
"Brian Senior","Wolfarth "
"Herbst O.","Israel"
"Xie ZB","Jian Hua Club"
"Anderson","North Ire"
"Groetheim","Norway"
"Charletoux","Clichy B.C. 1"
"REID","New Zealand"
"SIMONS","NL WOMEN 1"
"Irinaa","Outsiders"
"VECHIATTO","GERMANY"
"ARNIM","POLAND"
"Bourgoin","Friedland BC"
"Sawirudin","Senior"
"Piedra","ZURICH ENGE"
"Fourcaudot","L'Ecuyer"
"Shi  Xiao","Ping An Club"
"Furuta","YOI Returns"
"Otaka","JAPAN Yamada"
"SUPENO","Central Java"
"Lauria","Italy"
"Quantin","VOLCKER"
"BACH","New Zealand"
"SZALAY","HUNGARY"
"Jacobs","Sadek"
"Hop","Netherland White"
"Liu HY","Hong Kong"
"P Sridhar","Chennai Online"
"Groenenboo","Netherlands Red"
"Marstrande","Farmen 2"
"Zimmermann","Annecy BC"
"ROMANSKI","Poland"
"Michielsen","NETHERLANDS"
"Stansby","Bramley"
"McCallum","Marston"
"HARGREAVES","Canada"
"Ewart","Gumby"
"Nevena Senior","Wolfarth "
"Kang Meng","Shouchuang"
"Sh. Naguib","Wadi Degla Club"
"Sundelin PO","Sweden"
"Simpson","Rosen"
"Wolff","KASLE"
"Alan Sia","International Team"
"Kiran N","Formidables"
"Levanon A.","Ofek Tal"
"Uhlmann Ho","Germany"
"Figueiredo","Peirao"
"Kalita.J","Poland"
"KATZ.S","USA"
"East","AUSTRIA"
"Tong","Evertrust"
"Li JIe","Zhong Jian"
"S DRIJVER","NETHERLANDS"
"CHARLSEN T","DE BOTTON"
"EIDE","NORWAY"
"NIEMEIJER","NETHERLANDS"
"Kuang YG","Cai Fu"
"Del'Monte","USA Cheek"
"HUANG","Dragon"
"Ewart","Stark"
"VIDENOVA","Bulgaria"
"J Holland","England"
"M Amaral","Camacho"
"Rohowski","Germany"
"ARNOLDS","NETHERLANDS"
"MARTENS","CHALLENGERS"
"BESSIS M","France"
"CZYZOWICZ","CANADA"
"MOSS","DIAMOND"
"Bessis","Cayne"
"Elinescu M","Germany"
"Gu L","CHINA LADIES"
"Machno","NS"
"Piskanto","Sulut Perjuangan "
"CICCARELLI","CICCARELLI"
"Panelewen","Indonesian Open"
"Pazur","Jagniewski"
"JANKOVA JA","CZECH REPUBLIC"
"Kang Meng","Beijing Shouchuang"
"Furuta","Japan"
"Gui Shen Y","Shenzhen"
"SEBBANE","FUNBRIDGE"
"Bartis","Harangozo"
"LAURIA","ANGELINI"
"HARALDSSON","Island"
"BOYD Peter","USA 1"
"Belakov","JELENA"
"Stephens","42"
"Zack Y","Israel"
"SANDEEP K","SDEnterprises"
"Miura H.","Japan"
"KOZYRA","KATER"
"LUTOSTANSK","PUCZYNSKI"
"Wolfarth","Spring Fours"
"BOCCHI","O'Rourke"
"Pasternak","HARASIMOWICZ"
"D.SCHALTZ","DK"
"Leis","Estonia"
"Zhou JH","Shanghai Ling Mu"
"Bekkouche","SCHALTZ"
"de_Pablos","SPAIN"
"Stretz","Avon"
"Lopes","Fernando Matos"
"E.Homme","Kristiansand BK"
"Buras","ARASZKIEWICZ"
"Daehr","Germany"
"Cattabiam","Roma 1"
"Samuel Wan","China Hong Kong"
"KOBAYASHI.","JAPAN"
"organtzidi","Asmeniadis"
"Quantin","QUANTIN"
"J Corry","N.Ireland"
"MECKSTROTH","MAHAFFEY"
"YQ LIU","CHINA GLOBAL TIMES"
"Moss","Diamond"
"Greta","F O S"
"Bocchi","Italy Lavazza"
"Kaminaris","Greece"
"FELMY","GOTARD"
"SHI. H","POLAND"
"De La Pena","Almirall"
"F GODED","SPAIN"
"ZAHARIEY","K4"
"J Kulchyck","CBAI"
"FIGUEIREDO","BRAZIL"
"FOSSI","PAUNCZ"
"Sokolow","Firestone"
"FALLENIUS","De Knijff"
"Kovachev","Hansen"
"Erichsen","The Pirates"
"Tsonchev","Bulgaria"
"C W Wong","X - Men"
"Tedd","WALES"
"N. Ho","Chainese Taipei"
"SBILI","MOROCCO"
"Glubok","Beatty"
"Berkowitz ","Gordon"
"Garvey","EBU"
"Olanski","SYGNITY AZS PWR"
"Green","Noble Australia"
"Rehder","Munich"
"A Henry","New Zealand"
"G Tusa","d'Orsi"
"Bell","Team 1"
"Tian ZQ","Pu Dong"
"Schwartz","Israel"
"JACOB Tom","NEW ZEALAND"
"CHU","South Africa"
"VillasBoas","BRAZIL"
"HIRST","Wales"
"SUWIK","Suwik"
"Pulga","Lucignano-V.Fabbr."
"Matheson","Team 1"
"Williams","Robinson"
"PANELEWEN","CENTRAL JAVA"
"Leibowitz","Leibowitz"
"REYNOLDS P","AUSTRALIA"
"Bertheau K","SWE"
"BOLDRINI","ITA-GER"
"Sikora","Warsow 1"
"D'Avossa","BCAT - ITALY"
"Neale","Neale"
"Sheridan","New Zealand 2"
"Capal","England "
"Golin","Fornaciari"
"Levy","MOUIEL"
"Abouchanab","RIBITAS"
"Boyd","ROBINSON"
"BURAS","POLAND"
"Goren","MOO YORK NIX"
"SUMAMPOUW ","INDONESIA"
"Hop","NETHERLANDS B"
"MANTCHEV","Bulgaria"
"Miyakuni","Tanaka"
"Sadek","SCHWARTZ"
"Backstrom","Lehtinen"
"I. Delmont","Shugart"
"J Kranyak","USA Kranyak"
"BAZE","SCHWARTZ"
"Manas M.","Shre Cement"
"Kotorowicz","POLAND A"
"Multon","Monaco"
"Nunes C.","ANGELINI BT TCP"
"Angelini","Angelini TCP - Bove"
"WuYuwei","Lin Rong Qiang"
"Barel","Yeh Bros"
"J Sikora","Poland"
"Karakolev ","Bulgaria"
"TUSZYNSKI","PUCZYNSKI"
"Cheek","SPECTOR"
"Shan Sheng","Beidike"
"T.Hanlon","Pharon"
"Hammad","Egypt"
"George","Indonesia"
"CORIAT","PAYEN"
"Westra","ORANGE"
"Lovery","N Ireland"
"A_Elsinen","FINLAND"
"Mouiel.H","Open"
"Shivdasani","Deutsch"
"Schaltz D","DEN"
"TSE","China Hong Kong"
"GRIFFEY","SULGROVE"
"Gao Zhen","Jiang You"
"R. Karnila","RIAU"
"pazur","Poland"
"Peake","Australia"
"Fera D","Djarum 1"
"BESSIS","ZALESKI"
"Ekeblad","Rubin"
"Perkins","Howard"
"Samolchev","Juras EZI"
"Rombaut","France"
"D_De_Roos","BELGIUM"
"Senior","De Botton"
"MADALA","ITALY - Allegra"
"Yokoi","No Problem"
"MONIR","UAE"
"Shah","India"
"KLINGER","Australia"
"Stewart","Rogoff"
"Allavena","Ocean BC"
"Chen","JAPAN"
"Kwiecien","Gordon"
"B PALMER","USA1"
"Pan Dun","He Wei Dong"
"Cullin","SWEDEN"
"Sundstrom","New South Wales"
"Lengy","Lengy"
"BOJOH","INDONESIA"
"F. BROWN","England"
"Willard","ZALESKI"
"JU","CHINA"
"Jones D","Wales"
"Tomic T.","Croatia"
"Gill","Horwitz"
"Ja Hackett","Sandqvist"
"Chizzoli","Fanfulla LO"
